Citizen_ID,Age,Gender,Annual_Income,Employment_Status,Family_Size,Education_Level,Social_Category,Disability,Rural_Urban,Scheme_Eligibility
4193,75.0,Male,994793.0,Self-employed,5,Postgraduate,SC,Yes,Rural,0
4194,48.0,Male,356932.0,Self-employed,4,Graduate,OBC,No,Rural,1
4195,76.0,Male,316891.0,Unemployed,7,Postgraduate,OBC,No,Rural,0
4196,72.0,Male,574333.0,Employed,10,Secondary,General,No,Rural,0
4197,44.0,Female,,Employed,6,Graduate,OBC,,Rural,0
4198,,Female,829685.0,Employed,2,Graduate,OBC,No,Rural,1
4199,42.0,Male,961508.0,Employed,4,Graduate,OBC,,Rural,1
4200,20.0,Female,728797.0,Employed,7,Primary,OBC,No,Rural,0
4201,50.0,Male,,Employed,9,Graduate,SC,No,Rural,0
4202,21.0,Male,190926.0,Unemployed,9,Primary,OBC,No,Urban,1
4203,42.0,Female,233148.0,Employed,3,Secondary,General,No,Rural,0
4204,37.0,Female,893382.0,Unemployed,1,Secondary,OBC,No,Urban,0
4205,51.0,Female,722709.0,Self-employed,9,Postgraduate,General,No,Rural,1
4206,43.0,Female,801588.0,Unemployed,8,Secondary,General,No,Urban,0
4207,79.0,Female,726708.0,Unemployed,7,Graduate,OBC,No,Rural,0
4208,79.0,Female,215368.0,Unemployed,6,Primary,OBC,,Rural,1
4209,22.0,Male,544496.0,Employed,10,Graduate,General,No,Urban,0
4210,52.0,Female,69455.0,Employed,7,Graduate,ST,No,Rural,0
4211,78.0,Other,784184.0,Employed,9,Graduate,SC,No,Rural,0
4212,45.0,Female,515139.0,Employed,6,Graduate,OBC,,Urban,0
4213,46.0,Male,281897.0,Unemployed,10,Graduate,SC,No,Urban,1
4214,,Female,482509.0,Self-employed,3,Graduate,ST,No,Urban,1
4215,69.0,Female,542646.0,Self-employed,3,Graduate,General,No,Rural,0
4216,55.0,Male,662840.0,Employed,4,Graduate,General,No,Urban,1
4217,67.0,Other,882548.0,Self-employed,10,Graduate,OBC,No,Rural,0
4218,23.0,Male,432605.0,Employed,10,Primary,OBC,No,Urban,1
4219,36.0,Male,614772.0,Self-employed,8,Postgraduate,ST,,Urban,1
4220,77.0,Female,997719.0,Employed,10,Postgraduate,OBC,No,Rural,0
4221,61.0,Male,393782.0,Employed,9,Secondary,OBC,No,Rural,0
4222,74.0,Male,708764.0,Employed,8,Postgraduate,General,No,Urban,1
4223,28.0,Female,218332.0,Self-employed,10,Graduate,General,No,Urban,1
4224,19.0,Female,150647.0,Employed,2,Graduate,OBC,No,Urban,1
4225,64.0,Male,639930.0,Employed,4,Secondary,ST,No,Urban,0
4226,61.0,Other,786091.0,Self-employed,4,Postgraduate,OBC,No,Rural,0
4227,61.0,Female,882441.0,Self-employed,2,Graduate,OBC,No,Rural,0
4228,26.0,Female,178824.0,Employed,8,Secondary,SC,No,Urban,0
4229,38.0,Female,823202.0,Unemployed,3,Graduate,General,No,Rural,1
4230,41.0,Female,866037.0,Employed,2,Graduate,General,No,Urban,1
4231,51.0,Male,,Employed,7,Graduate,General,No,Urban,0
4232,39.0,Male,695115.0,Employed,1,Graduate,General,No,Urban,0
4233,20.0,Female,317724.0,Employed,6,Graduate,General,No,Rural,0
4234,29.0,Female,951334.0,Employed,3,Graduate,General,Yes,Rural,0
4235,45.0,Male,317544.0,Employed,3,Postgraduate,OBC,No,Rural,0
4236,47.0,Female,745003.0,Employed,5,Postgraduate,SC,No,Rural,1
4237,43.0,Female,801545.0,Unemployed,3,Graduate,SC,,Urban,1
4238,65.0,Male,932464.0,Unemployed,4,Postgraduate,SC,No,Rural,0
4239,38.0,Male,177319.0,Employed,3,Postgraduate,OBC,Yes,Urban,1
4240,45.0,Male,562193.0,Employed,7,Secondary,General,No,Rural,0
4241,73.0,Female,529389.0,Unemployed,3,Postgraduate,OBC,No,Urban,0
4242,43.0,Male,156960.0,Unemployed,10,Primary,OBC,No,Urban,0
4243,,Male,89015.0,Unemployed,4,Secondary,SC,No,Urban,0
4244,50.0,Female,383857.0,Employed,2,Graduate,SC,No,Rural,1
4245,38.0,Female,778165.0,Employed,2,,OBC,No,Rural,1
4246,52.0,Male,982478.0,Unemployed,9,Graduate,SC,No,Urban,0
4247,69.0,Male,,Employed,1,Graduate,SC,No,Rural,1
4248,51.0,Female,527508.0,Self-employed,1,Secondary,OBC,No,Rural,0
4249,58.0,Female,836351.0,Unemployed,10,Postgraduate,OBC,No,Urban,1
4250,68.0,Female,983671.0,,1,Graduate,SC,No,Rural,1
4251,64.0,Female,138754.0,Employed,3,Postgraduate,OBC,,Rural,0
4252,35.0,Male,271775.0,Self-employed,2,Secondary,OBC,No,Rural,0
4253,75.0,Male,355292.0,Employed,3,Graduate,SC,,Rural,1
4254,28.0,Male,777513.0,,5,Graduate,OBC,No,Urban,0
4255,74.0,Male,726894.0,Unemployed,9,Graduate,OBC,No,Rural,0
4256,,Female,796355.0,Unemployed,2,Secondary,SC,No,Urban,1
4257,65.0,Male,959222.0,Employed,1,Graduate,General,No,Rural,1
4258,39.0,Male,922510.0,Employed,6,Primary,OBC,,Urban,1
4259,34.0,Other,106879.0,Self-employed,3,Graduate,OBC,No,Rural,1
4260,22.0,Male,169894.0,Self-employed,7,Postgraduate,General,No,Urban,1
4261,61.0,Male,640127.0,Unemployed,6,Primary,General,No,Urban,0
4262,28.0,Male,,Self-employed,7,Graduate,ST,,Urban,1
4263,47.0,Female,718043.0,Employed,5,Graduate,General,No,Rural,0
4264,32.0,Female,230557.0,,1,Secondary,General,No,Rural,0
4265,44.0,Male,279303.0,Employed,3,Secondary,SC,No,Rural,0
4266,52.0,Female,454241.0,Employed,3,Secondary,General,No,Urban,0
4267,50.0,Female,724075.0,Employed,7,Secondary,SC,No,Rural,0
4268,,Female,541599.0,Employed,3,Secondary,OBC,No,Urban,0
4269,78.0,Female,545283.0,Self-employed,5,Secondary,OBC,,Urban,0
4270,33.0,Female,667231.0,Unemployed,4,Secondary,OBC,No,Rural,0
4271,51.0,Female,792476.0,Unemployed,4,Graduate,General,No,Rural,0
4272,19.0,Male,198188.0,Employed,7,Graduate,General,No,Urban,0
4273,52.0,Male,611032.0,Employed,1,Graduate,General,No,Rural,1
4274,57.0,Male,174697.0,Employed,7,Graduate,OBC,,Rural,1
4275,73.0,Female,530795.0,Unemployed,8,Secondary,SC,No,Urban,0
4276,45.0,Female,690360.0,Employed,3,Graduate,General,No,Rural,1
4277,64.0,Female,445340.0,Employed,3,Secondary,ST,No,Urban,1
4278,56.0,Male,286028.0,,4,Graduate,OBC,No,Urban,0
4279,23.0,Female,743411.0,Unemployed,6,Postgraduate,General,No,Rural,1
4280,26.0,Female,57176.0,Self-employed,7,Secondary,ST,No,Rural,1
4281,37.0,Female,927742.0,Unemployed,1,Graduate,OBC,No,Urban,0
4282,77.0,Female,826653.0,Employed,4,Graduate,OBC,No,Urban,0
4283,18.0,Female,508034.0,Employed,7,Graduate,ST,No,Rural,1
4284,25.0,Female,563611.0,Employed,2,Secondary,OBC,,Rural,0
4285,72.0,Female,199748.0,Employed,1,Secondary,SC,No,Rural,0
4286,40.0,Female,95177.0,Employed,1,Postgraduate,ST,No,Urban,0
4287,80.0,Male,533512.0,Employed,10,Primary,General,No,Rural,0
4288,20.0,Male,160623.0,Employed,6,Graduate,OBC,,Rural,1
4289,21.0,Female,575285.0,Employed,5,Postgraduate,OBC,No,Urban,0
4290,75.0,Male,502546.0,Employed,1,Postgraduate,ST,No,Rural,0
4291,,Other,546184.0,Unemployed,10,Primary,OBC,No,Rural,1
4292,64.0,Male,694467.0,Self-employed,3,Secondary,General,No,Urban,1
4293,55.0,Female,297439.0,Self-employed,7,Secondary,OBC,No,Rural,1
4294,32.0,Male,694691.0,Employed,9,Graduate,OBC,No,Urban,0
4295,80.0,Male,978735.0,Employed,9,Graduate,SC,,Rural,1
4296,38.0,Female,145287.0,Self-employed,6,Postgraduate,OBC,No,Rural,0
4297,52.0,Male,169574.0,Employed,3,Graduate,General,No,Rural,1
4298,74.0,Male,830751.0,Self-employed,1,Graduate,General,No,Urban,0
4299,70.0,Male,171509.0,Employed,3,Graduate,OBC,No,Rural,1
4300,70.0,Female,397591.0,Self-employed,10,Secondary,General,Yes,Rural,1
4301,63.0,Male,945954.0,Self-employed,2,Secondary,SC,,Rural,0
4302,69.0,Female,499181.0,Unemployed,5,Secondary,OBC,No,Rural,0
4303,31.0,Female,393288.0,Unemployed,8,Graduate,ST,,Urban,1
4304,53.0,Female,822793.0,Employed,5,Graduate,OBC,No,Rural,1
4305,29.0,Female,242589.0,Employed,1,Secondary,SC,No,Urban,0
4306,34.0,Female,929125.0,Employed,3,Graduate,General,No,Urban,0
4307,56.0,Male,406459.0,Employed,5,Secondary,General,,Rural,1
4308,26.0,Female,538720.0,Employed,7,Secondary,ST,No,Rural,0
4309,52.0,Male,863819.0,,5,Postgraduate,OBC,No,Rural,0
4310,77.0,Female,54090.0,Self-employed,10,Postgraduate,General,No,Urban,1
4311,30.0,Male,957278.0,Employed,5,Primary,ST,No,Rural,0
4312,32.0,Female,468161.0,Employed,7,Graduate,SC,No,Rural,0
4313,35.0,Male,876671.0,Employed,8,Graduate,OBC,No,Urban,0
4314,68.0,Male,,Employed,8,Secondary,SC,No,Urban,1
4315,50.0,Female,80924.0,Employed,7,Graduate,OBC,No,Rural,0
4316,23.0,Female,191268.0,Self-employed,3,Secondary,OBC,No,Urban,0
4317,76.0,Male,966592.0,Employed,2,Primary,OBC,No,Rural,0
4318,44.0,Female,928247.0,Employed,1,Secondary,OBC,No,Rural,0
4319,40.0,Female,679600.0,Employed,6,Secondary,General,No,Rural,0
4320,76.0,Other,381004.0,Employed,9,Primary,General,No,Urban,0
4321,44.0,Female,790537.0,Self-employed,3,Secondary,OBC,No,Rural,0
4322,51.0,Male,,Employed,5,Graduate,OBC,No,Rural,0
4323,73.0,Male,279602.0,Employed,9,Graduate,SC,No,Rural,0
4324,63.0,Female,392543.0,Employed,9,Secondary,SC,No,Rural,1
4325,55.0,Female,885227.0,,7,Secondary,General,No,Rural,1
4326,31.0,Male,887985.0,Employed,4,Secondary,OBC,No,Rural,1
4327,53.0,Male,558928.0,Self-employed,2,Postgraduate,OBC,No,Rural,1
4328,70.0,Female,,Employed,2,Secondary,General,No,Rural,1
4329,25.0,Male,205183.0,Employed,4,Postgraduate,OBC,,Rural,0
4330,79.0,Male,687854.0,Unemployed,1,Graduate,General,No,Rural,0
4331,52.0,Male,307443.0,Employed,4,Postgraduate,General,,Rural,1
4332,36.0,Male,694256.0,Employed,6,Graduate,SC,No,Rural,0
4333,,Male,111600.0,Employed,6,Secondary,General,No,Rural,1
4334,,Female,624310.0,Employed,7,Graduate,SC,No,Urban,1
4335,31.0,Male,708559.0,Self-employed,5,Graduate,General,,Rural,1
4336,76.0,Male,887329.0,,9,Graduate,OBC,No,Rural,1
4337,37.0,Male,874470.0,Unemployed,2,Graduate,General,No,Urban,0
4338,66.0,Male,173323.0,Employed,2,Primary,General,No,Rural,0
4339,42.0,Male,236110.0,Employed,4,Graduate,OBC,No,Urban,0
4340,57.0,Female,694566.0,Unemployed,4,Postgraduate,OBC,No,Rural,0
4341,41.0,Female,947486.0,Employed,4,Postgraduate,General,No,Rural,1
4342,31.0,Male,320041.0,Employed,1,Graduate,General,No,Rural,0
4343,43.0,Male,638829.0,Employed,4,Primary,OBC,,Urban,1
4344,,Male,156968.0,Employed,5,Secondary,OBC,,Rural,0
4345,40.0,Female,589180.0,Self-employed,9,Graduate,ST,No,Urban,0
4346,39.0,Female,975775.0,Employed,3,Graduate,General,No,Rural,1
4347,65.0,Male,74815.0,Employed,3,Postgraduate,OBC,No,Urban,1
4348,74.0,Female,882044.0,Unemployed,5,Graduate,General,No,Rural,0
4349,36.0,Male,476573.0,Employed,10,Postgraduate,OBC,No,Urban,1
4350,63.0,Female,518304.0,Employed,6,Graduate,ST,No,Urban,0
4351,68.0,Female,852699.0,Employed,3,Graduate,SC,No,Urban,1
4352,20.0,Female,854700.0,Self-employed,1,Graduate,SC,No,Rural,0
4353,59.0,Female,688751.0,Self-employed,10,Secondary,OBC,No,Urban,0
4354,36.0,Male,981767.0,Unemployed,8,Graduate,ST,No,Urban,0
4355,26.0,Female,514151.0,Employed,1,Postgraduate,OBC,No,Rural,1
4356,45.0,Female,,Unemployed,2,Secondary,SC,No,Urban,0
4357,37.0,Female,240732.0,Employed,3,Graduate,OBC,No,Rural,1
4358,62.0,Male,246599.0,Employed,6,Secondary,ST,No,Rural,1
4359,24.0,Male,244451.0,Self-employed,4,Graduate,OBC,No,Urban,0
4360,31.0,Female,406686.0,Employed,4,Graduate,SC,No,Urban,0
4361,80.0,Female,746631.0,Employed,9,Postgraduate,General,No,Rural,1
4362,26.0,Female,378756.0,Self-employed,6,Graduate,SC,No,Urban,1
4363,76.0,Female,188307.0,Unemployed,2,Graduate,SC,,Urban,0
4364,77.0,Female,138757.0,Employed,7,Primary,General,No,Rural,0
4365,72.0,Female,459633.0,Employed,3,Graduate,SC,No,Rural,1
4366,74.0,Female,934507.0,Employed,9,Graduate,General,Yes,Urban,0
4367,77.0,Female,346753.0,Employed,6,Graduate,General,No,Rural,1
4368,36.0,Male,939217.0,Employed,8,Secondary,OBC,No,Rural,1
4369,64.0,Male,304200.0,Employed,1,Postgraduate,OBC,No,Rural,0
4370,69.0,Female,597933.0,Self-employed,2,Graduate,OBC,No,Urban,1
4371,31.0,Male,506089.0,Employed,6,Postgraduate,OBC,No,Urban,1
4372,73.0,Female,769918.0,Employed,3,Graduate,OBC,,Rural,0
4373,,Male,374377.0,Employed,1,Secondary,SC,No,Rural,0
4374,70.0,Male,423587.0,Employed,6,Graduate,OBC,No,Urban,1
4375,78.0,Female,204473.0,Employed,5,Postgraduate,General,No,Rural,0
4376,53.0,Female,844203.0,Self-employed,9,,SC,,Urban,1
4377,57.0,Male,517667.0,Self-employed,6,Graduate,General,,Rural,0
4378,34.0,Female,522650.0,Employed,5,Postgraduate,OBC,,Rural,1
4379,47.0,Female,510665.0,Self-employed,1,Secondary,SC,No,Rural,1
4380,26.0,Female,414745.0,Employed,1,Secondary,SC,No,Rural,0
4381,50.0,Male,535820.0,Unemployed,1,Graduate,OBC,No,Rural,0
4382,73.0,Female,445158.0,Employed,7,Secondary,OBC,No,Urban,0
4383,69.0,Female,725748.0,Self-employed,6,Graduate,OBC,No,Rural,1
4384,42.0,Male,961656.0,Employed,5,Graduate,OBC,,Urban,1
4385,31.0,Female,,Employed,4,Graduate,OBC,,Rural,1
4386,28.0,Female,631330.0,Unemployed,8,Secondary,General,No,Rural,0
4387,70.0,Female,890172.0,Employed,8,Graduate,SC,No,Urban,0
4388,52.0,Female,246945.0,Employed,5,Graduate,OBC,No,Rural,0
4389,58.0,Male,621312.0,Employed,4,Graduate,SC,No,Rural,0
4390,76.0,Male,728810.0,Unemployed,2,Graduate,SC,,Rural,0
4391,31.0,Female,631253.0,Employed,7,Secondary,OBC,No,Urban,0
4392,47.0,Female,322201.0,Employed,5,Graduate,General,No,Urban,1
4393,58.0,Female,798609.0,Self-employed,3,Graduate,General,No,Rural,0
4394,21.0,Female,845415.0,Employed,9,Graduate,OBC,No,Urban,1
4395,76.0,Male,442613.0,Employed,9,Graduate,OBC,,Rural,0
4396,21.0,Male,594283.0,Unemployed,10,Secondary,ST,No,Urban,1
4397,,Male,164587.0,Unemployed,8,Secondary,OBC,No,Urban,1
4398,25.0,Male,283076.0,Self-employed,1,Graduate,OBC,,Rural,1
4399,19.0,Female,796988.0,Employed,3,Graduate,OBC,,Urban,0
4400,58.0,Male,520897.0,Employed,2,Secondary,OBC,No,Rural,1
4401,78.0,Female,88886.0,Self-employed,4,Graduate,OBC,No,Urban,0
4402,63.0,Male,401169.0,Self-employed,2,Graduate,SC,Yes,Rural,0
4403,39.0,Female,539788.0,Unemployed,8,Primary,OBC,No,Urban,1
4404,58.0,Female,145149.0,Employed,1,Postgraduate,OBC,No,Rural,1
4405,,Male,668308.0,,4,Primary,SC,No,Rural,0
4406,80.0,Male,576961.0,Employed,5,Graduate,ST,No,Urban,1
4407,80.0,Male,913945.0,Self-employed,10,Graduate,General,No,Rural,0
4408,72.0,Female,73466.0,Employed,4,Secondary,General,No,Rural,1
4409,33.0,Male,287626.0,Employed,8,Postgraduate,SC,No,Rural,1
4410,46.0,Female,928977.0,Employed,2,Graduate,OBC,,Rural,0
4411,79.0,Other,559966.0,Employed,9,Secondary,OBC,No,Urban,1
4412,66.0,Female,624694.0,Employed,2,Graduate,General,No,Urban,0
4413,65.0,Male,446904.0,Unemployed,2,Graduate,General,No,Rural,1
4414,47.0,Female,643572.0,Employed,2,Postgraduate,OBC,No,Urban,1
4415,29.0,Male,810006.0,Employed,10,Graduate,SC,,Urban,0
4416,52.0,Male,951011.0,Employed,8,Secondary,OBC,No,Rural,1
4417,28.0,Female,587953.0,Self-employed,3,Primary,General,No,Rural,0
4418,63.0,Female,594929.0,Self-employed,10,Graduate,General,,Urban,0
4419,67.0,Male,475716.0,Unemployed,10,Graduate,OBC,,Rural,1
4420,38.0,Male,610085.0,Unemployed,8,Postgraduate,General,No,Rural,0
4421,,Male,,Employed,7,Graduate,OBC,No,Urban,0
4422,38.0,Female,358094.0,,10,Postgraduate,SC,No,Urban,1
4423,22.0,Male,992550.0,Self-employed,4,Postgraduate,OBC,No,Urban,0
4424,65.0,Other,965986.0,Employed,7,Graduate,SC,Yes,Urban,1
4425,37.0,Female,676627.0,Employed,8,Secondary,OBC,No,Rural,1
4426,54.0,Female,687719.0,Self-employed,6,Secondary,OBC,No,Urban,1
4427,20.0,Male,282275.0,Unemployed,6,Secondary,General,No,Urban,1
4428,61.0,Female,452854.0,Employed,3,Graduate,General,No,Rural,0
4429,50.0,Female,857605.0,Self-employed,5,Secondary,SC,,Urban,1
4430,70.0,Female,718582.0,Employed,10,Secondary,SC,No,Rural,1
4431,78.0,Male,231136.0,Employed,2,Secondary,General,No,Rural,1
4432,26.0,Male,218082.0,Unemployed,5,,OBC,No,Urban,0
4433,78.0,Male,303301.0,Employed,5,,General,No,Urban,1
4434,26.0,Female,592383.0,Unemployed,7,Secondary,ST,No,Rural,1
4435,21.0,Female,173554.0,Employed,4,Graduate,General,No,Rural,1
4436,52.0,Female,444655.0,Employed,6,Secondary,OBC,No,Urban,0
4437,34.0,Male,962046.0,Employed,9,Graduate,ST,,Rural,0
4438,51.0,Male,809277.0,Employed,4,Primary,SC,No,Urban,0
4439,41.0,Male,528766.0,Employed,6,Postgraduate,General,No,Rural,1
4440,49.0,Male,972879.0,Self-employed,9,Graduate,OBC,No,Rural,1
4441,18.0,Male,663311.0,Employed,10,Graduate,General,No,Rural,1
4442,25.0,Female,681469.0,Employed,1,Graduate,General,,Rural,0
4443,62.0,Female,272310.0,Employed,8,Secondary,SC,No,Rural,0
4444,40.0,Female,857032.0,Self-employed,1,Secondary,OBC,No,Rural,0
4445,64.0,Male,838898.0,Employed,4,Graduate,SC,,Rural,0
4446,57.0,Male,830637.0,Employed,3,Postgraduate,OBC,No,Rural,0
4447,29.0,Male,549344.0,Employed,4,Postgraduate,OBC,No,Rural,1
4448,71.0,Female,750457.0,Employed,7,Graduate,OBC,No,Urban,0
4449,29.0,Male,946366.0,Employed,9,Graduate,OBC,No,Rural,1
4450,63.0,Female,,Unemployed,9,Graduate,ST,,Rural,0
4451,64.0,Male,493333.0,Self-employed,10,Graduate,SC,No,Rural,0
4452,32.0,Female,490187.0,Employed,1,Graduate,OBC,,Rural,0
4453,58.0,Female,319072.0,Self-employed,10,Secondary,General,No,Urban,1
4454,36.0,Male,891741.0,Self-employed,1,Postgraduate,OBC,No,Rural,0
4455,43.0,Female,255719.0,Self-employed,9,Secondary,General,No,Urban,0
4456,69.0,Male,746248.0,Self-employed,4,Graduate,SC,No,Rural,0
4457,46.0,Female,,Self-employed,3,Postgraduate,OBC,No,Rural,1
4458,39.0,Male,749192.0,Employed,9,Postgraduate,OBC,No,Rural,1
4459,57.0,Male,166196.0,Employed,5,Graduate,General,Yes,Urban,0
4460,38.0,Female,59404.0,Employed,6,Secondary,OBC,No,Rural,1
4461,68.0,Female,476855.0,Self-employed,1,Secondary,OBC,No,Urban,0
4462,55.0,Male,783478.0,Employed,1,Primary,General,No,Rural,1
4463,37.0,Female,503814.0,Employed,7,Graduate,OBC,No,Rural,0
4464,74.0,Male,687475.0,Employed,10,Graduate,SC,No,Urban,1
4465,46.0,Male,946881.0,Self-employed,8,Graduate,OBC,No,Rural,0
4466,68.0,Female,601972.0,Unemployed,8,,SC,No,Urban,1
4467,21.0,Male,642879.0,,7,Graduate,General,No,Rural,0
4468,72.0,Male,431965.0,Employed,9,Graduate,OBC,No,Urban,0
4469,24.0,Female,783082.0,Unemployed,1,Postgraduate,OBC,No,Urban,0
4470,45.0,Male,314826.0,Employed,2,Primary,General,No,Urban,0
4471,45.0,Female,,Employed,3,Graduate,General,No,Urban,1
4472,21.0,Male,817469.0,Employed,5,Secondary,OBC,No,Urban,1
4473,39.0,Male,596120.0,Self-employed,4,Graduate,General,,Rural,0
4474,29.0,Male,591285.0,Employed,4,Postgraduate,SC,,Urban,0
4475,62.0,Female,,Employed,8,Secondary,General,No,Rural,0
4476,20.0,Female,520098.0,Unemployed,8,Primary,OBC,No,Rural,0
4477,39.0,Male,90491.0,Employed,7,Secondary,OBC,No,Urban,0
4478,61.0,Male,113043.0,Employed,1,Secondary,ST,No,Urban,0
4479,19.0,Female,948607.0,Employed,10,Graduate,General,No,Rural,0
4480,41.0,Male,178568.0,Self-employed,4,Primary,SC,Yes,Urban,1
4481,51.0,Female,426394.0,Employed,1,Primary,OBC,,Urban,1
4482,44.0,Male,647013.0,Unemployed,5,Graduate,OBC,No,Rural,1
4483,72.0,Female,178131.0,Self-employed,3,Graduate,OBC,No,Urban,1
4484,58.0,Male,95520.0,Self-employed,3,Graduate,General,No,Rural,1
4485,18.0,Female,375063.0,Unemployed,4,Graduate,General,,Urban,0
4486,25.0,Female,684157.0,Unemployed,2,Graduate,General,No,Rural,1
4487,40.0,Male,638730.0,Self-employed,7,,ST,No,Rural,1
4488,55.0,Male,835313.0,Self-employed,4,Graduate,OBC,No,Rural,0
4489,23.0,Female,202842.0,Self-employed,5,Graduate,OBC,,Rural,1
4490,39.0,Female,417390.0,Unemployed,2,Secondary,General,No,Rural,1
4491,42.0,Male,752858.0,Employed,6,Graduate,OBC,No,Rural,0
4492,35.0,Male,421831.0,Employed,9,Graduate,ST,No,Urban,0
4493,34.0,Female,572485.0,Employed,8,Graduate,OBC,No,Rural,1
4494,78.0,Male,697735.0,Self-employed,8,Graduate,OBC,No,Rural,0
4495,29.0,Female,635765.0,Self-employed,2,Graduate,ST,No,Rural,0
4496,23.0,Male,574532.0,Employed,4,Graduate,General,No,Urban,1
4497,43.0,Female,915885.0,Employed,8,Graduate,SC,No,Rural,0
4498,44.0,Female,500953.0,Employed,1,Graduate,OBC,No,Rural,1
4499,25.0,Other,227561.0,Employed,8,Secondary,OBC,No,Rural,1
4500,36.0,Male,964394.0,Unemployed,3,Secondary,OBC,Yes,Urban,0
4501,77.0,Female,907735.0,Employed,8,Secondary,General,No,Rural,1
4502,59.0,Male,340534.0,Employed,6,Secondary,OBC,No,Rural,0
4503,18.0,Female,584535.0,Employed,7,Graduate,OBC,No,Urban,1
4504,74.0,Female,250123.0,Employed,2,Postgraduate,General,No,Rural,1
4505,46.0,Male,765079.0,Self-employed,1,Postgraduate,SC,No,Urban,1
4506,62.0,Female,477894.0,Employed,6,Graduate,SC,No,Urban,1
4507,66.0,Male,531018.0,Self-employed,3,Postgraduate,ST,No,Rural,0
4508,52.0,Female,257358.0,Employed,4,Postgraduate,OBC,No,Urban,1
4509,57.0,Female,,Employed,9,Postgraduate,OBC,Yes,Rural,1
4510,31.0,Female,566456.0,Unemployed,3,Primary,OBC,No,Rural,0
4511,52.0,Male,189148.0,Unemployed,2,,SC,No,Urban,1
4512,65.0,Male,985510.0,Employed,2,Graduate,ST,No,Rural,1
4513,62.0,Female,196123.0,Employed,2,Secondary,OBC,No,Rural,0
4514,37.0,Male,447530.0,Employed,6,Graduate,ST,No,Urban,1
4515,73.0,Male,602958.0,Unemployed,2,Secondary,OBC,No,Rural,1
4516,66.0,Male,543973.0,Employed,7,Secondary,OBC,No,Rural,0
4517,30.0,Male,961352.0,Employed,7,Primary,General,No,Rural,0
4518,78.0,Female,60236.0,Unemployed,7,Graduate,SC,,Rural,1
4519,55.0,Male,85568.0,Employed,2,Graduate,OBC,,Rural,0
4520,66.0,Female,681615.0,Employed,7,Graduate,OBC,No,Urban,1
4521,63.0,Male,305745.0,Employed,10,Secondary,General,No,Urban,1
4522,66.0,Male,422332.0,Self-employed,8,Graduate,General,No,Rural,1
4523,79.0,Male,535119.0,Employed,8,Graduate,General,No,Rural,0
4524,25.0,Male,328496.0,Self-employed,2,Graduate,OBC,No,Urban,0
4525,60.0,Male,700009.0,Employed,5,Secondary,OBC,No,Urban,0
4526,37.0,Female,309291.0,Unemployed,6,Primary,OBC,No,Rural,1
4527,77.0,Male,488866.0,Employed,9,Primary,OBC,No,Rural,1
4528,50.0,Male,453562.0,Employed,6,Graduate,General,Yes,Rural,0
4529,43.0,Male,730516.0,Self-employed,10,Secondary,ST,No,Rural,0
4530,56.0,Male,105904.0,Self-employed,6,Secondary,OBC,No,Rural,1
4531,,Female,981539.0,Unemployed,10,Secondary,General,No,Rural,1
4532,70.0,Female,958573.0,Self-employed,10,Graduate,ST,No,Rural,0
4533,66.0,Male,328252.0,Employed,6,Graduate,OBC,No,Rural,0
4534,79.0,Male,572247.0,Employed,9,Graduate,SC,No,Rural,1
4535,59.0,Other,839285.0,Employed,10,Graduate,SC,Yes,Rural,0
4536,60.0,Male,396300.0,Self-employed,7,Secondary,SC,No,Rural,1
4537,,Female,316320.0,Employed,1,Secondary,SC,,Urban,1
4538,79.0,Male,674747.0,Self-employed,1,Secondary,ST,No,Urban,1
4539,58.0,Female,469136.0,Employed,4,Secondary,OBC,No,Urban,0
4540,26.0,Female,235922.0,Unemployed,2,Postgraduate,General,No,Rural,0
4541,41.0,Female,187901.0,Employed,3,Graduate,SC,No,Rural,1
4542,54.0,Male,173225.0,Employed,7,Graduate,General,No,Rural,1
4543,66.0,Male,543406.0,Unemployed,7,Secondary,General,,Rural,1
4544,58.0,Male,810135.0,Employed,3,Secondary,General,No,Urban,1
4545,34.0,Male,271738.0,Self-employed,2,Secondary,OBC,,Rural,0
4546,41.0,Male,954890.0,Unemployed,1,Graduate,SC,No,Urban,0
4547,38.0,Male,685181.0,Employed,9,Secondary,General,No,Rural,0
